BCA_train,BCA_test,mAUC_train,mAUC_test
0.8986381423128411,0.9130649294008614,0.9814473959185156,0.9751173623604523
0.9009907654751736,0.8646858928928384,0.9772803506635895,0.9564579585309563
0.8922226613846033,0.8737087111644164,0.979236752818211,0.9683150399486332
0.8905338548765197,0.8720383797633975,0.977679818065626,0.9660777347701514
0.894823184139272,0.872389406797628,0.9774911012829599,0.9710790371137642
0.9044465948257585,0.8820885351360191,0.9783834905988963,0.9744289374693343
0.8899621866046387,0.898917237577762,0.9751799146056322,0.9773364953024769
0.8976235257773174,0.854737199173769,0.978788703077771,0.9652269712333497
0.8531633320612769,0.8550682367478966,0.9773345550376469,0.974175737641365
0.8861523772313992,0.8700627547898986,0.9810126156965722,0.9752781866530981
0.8968771768824922,0.8680847068515388,0.9778655345363353,0.9741895182540116
0.8988799844930249,0.8424003707136237,0.9794623724914743,0.9648081011830127
0.9083746751712733,0.8037619558172358,0.9820657346580894,0.9549590518938498
0.8794019214111347,0.9026246766856264,0.9756773038609946,0.9779245185871691
0.8794688558154186,0.8440897829629225,0.9788633796119622,0.9705952013180928
0.8956210967550443,0.8509282984123523,0.9784947198295445,0.957045830380345
0.8977212772659264,0.8593738453058085,0.9794466800081169,0.9634657786500451
0.8867236669150206,0.8431024247820846,0.9761385474022788,0.9651857808307135
0.9097085173272275,0.8485592445195563,0.983018338436703,0.9556502026204367
0.8729764457528454,0.84709849957901,0.9773992368417864,0.9757907951564931
0.8799579918467232,0.8787121336022824,0.9754312120275976,0.9710575333006233
0.8835976636561328,0.8886799081696317,0.975673413866628,0.9740267253024163
0.8707057490898737,0.8542447315657804,0.9787953473017256,0.9777844409311455
0.8898800329523221,0.849877640274522,0.9788960233846397,0.9649312180850097
0.8970624579767031,0.8486407167130059,0.9754655594474428,0.9739899265235906
0.8652323471866349,0.8612271105538292,0.9741709958234144,0.9741115290725496
0.891038361591161,0.8952912706633471,0.9778727655720924,0.9792683554731747
0.8908068927292881,0.8283965424291434,0.9815598555610072,0.9581181437666201
0.8786505751512839,0.8792270136352348,0.9749016522348821,0.9738044182764239
0.8862707239213262,0.874613688539982,0.980451065195927,0.973358441306705
