BCA_train,BCA_test,mAUC_train,mAUC_test
0.9101265544833935,0.9095646537886085,0.9826935475688577,0.9784210749483605
0.9176901421674631,0.8817608291385755,0.9856431097693944,0.9577471272722867
0.9065066449811311,0.9071765190475326,0.9822235018505393,0.9701519501838426
0.9131589707245271,0.8866627899228892,0.9846561680356417,0.9663466838697171
0.913622514189488,0.8790831500966158,0.9818903252527456,0.9685533991168294
0.9095136958088766,0.8954560322738919,0.9809739523705682,0.971801837818847
0.9054508380429712,0.9090297842955533,0.9744287671046177,0.9733255798457784
0.9123766559450472,0.900420384403375,0.9770057511342504,0.968394694918437
0.9082522397281433,0.9100795338215608,0.9773050440828169,0.9737452070726343
0.901563720947137,0.9228497701212088,0.9787706822766178,0.9770449823426436
0.9099206781878646,0.9059819973710832,0.9772376269785022,0.9754217473211094
0.9141629867887842,0.868764348495036,0.9853027778534954,0.9652390860576544
0.919548859086421,0.8454290767898138,0.983367027688431,0.9594600119936759
0.9009304942242576,0.9168356684657182,0.9796269732020088,0.9798366921683718
0.903216561570566,0.9022936391114987,0.9808822204352857,0.9713779704034842
0.9149405313561939,0.8700212615166549,0.9870698385548226,0.9604079969955235
0.9129218987564133,0.8838212578822077,0.9875355683669823,0.9597766632139417
0.9232097318383641,0.8757267380229817,0.9873401505721225,0.9628806326361253
0.9228545403332787,0.878342025719772,0.9818460493557941,0.960992688703532
0.9046167323895885,0.8984023575448097,0.9773296996432185,0.9772419996728998
0.904781645435437,0.9088035399516619,0.9819540889803559,0.9724875368744965
0.9029385263527715,0.917124304154779,0.9801062186150333,0.9738518175265164
0.9128399722570523,0.8995144984159867,0.9797027855009782,0.9747525547135752
0.9124535850793825,0.8854682682464398,0.9805437341371519,0.9661614784931581
0.9133804448563484,0.8767140962038198,0.9815344617534997,0.9706597127575157
0.9049465584812856,0.9013062809306609,0.9773162219011794,0.9750551224505868
0.9053173478226633,0.9196572110462968,0.9751520031861988,0.9796613300865604
0.9186941582317202,0.869876489366213,0.9822448258342571,0.9619809554961929
0.9178346871649494,0.9083701321121591,0.9852718661221053,0.9735709050379496
0.9043854906806715,0.904354067855131,0.9785132233307287,0.9734988218333364
