BCA_train,BCA_test,mAUC_train,mAUC_test
0.8899780115938869,0.9234661118077135,0.9718591276872196,0.9780015991568082
0.8903279785809906,0.8715858910756147,0.9741747533118902,0.956104508531865
0.8880672766480705,0.8989996183830344,0.9718147003549644,0.9661086275721287
0.8838815291331237,0.8770027318928807,0.9731236881916807,0.967881934979738
0.8971142488506061,0.869196847722716,0.9731830035072416,0.9705241781606063
0.8945089558838673,0.8881026367915098,0.9725270330946714,0.9737020480110488
0.8917487446013315,0.898917237577762,0.9718022731953454,0.975088286782121
0.8943802358756292,0.8881026367915098,0.9728070464361215,0.9681922259172436
0.8812246724454379,0.8803591439665146,0.9721434663995349,0.9722182849043232
0.8808432826327937,0.8869081151150605,0.9675638451240861,0.9736555573727793
0.8863169116889882,0.8827281978593106,0.9712369368121051,0.973416441028064
0.8983035460090739,0.8594129156141913,0.974859354461587,0.9641684384597213
0.9019594213959912,0.8231435546105993,0.9742788745479656,0.9532461671724605
0.8823674032479843,0.929913621302707,0.970064430042947,0.9766922895200713
0.8934893419833179,0.871687352729167,0.9726102278647016,0.9685605165761083
0.8956057260717077,0.868764348495036,0.9755537421177923,0.9581170837194933
0.8939060919394016,0.8590028288114752,0.9743389375753391,0.963562848679787
0.9018201009164865,0.872389406797628,0.9716619399922465,0.9673229872733771
0.9017019813795151,0.8425451428640655,0.9734880509973528,0.9616423461568747
0.8722088959154869,0.8775176119258331,0.9713965401576138,0.9766070314440265
0.8883249438175023,0.8842113552248209,0.973153322187695,0.967843773283178
0.888922204655727,0.9022736496513959,0.9713703323853483,0.9738951280234058
0.8935305323859541,0.8868066534615081,0.9729380852974492,0.9742187452676468
0.8962077571220023,0.8634089904111165,0.9722477863944464,0.9604971923894675
0.8745057908860177,0.8495890045854609,0.9709912235669678,0.9669409160018656
0.8766319425515032,0.8641310339396803,0.9690414845657139,0.973342540599805
0.887042892535451,0.8887422995148012,0.9717314677261081,0.9808102697365632
0.8974488451543731,0.8370259317814243,0.9734587198719463,0.960040463513178
0.8910589567924792,0.8901006741899726,0.9710088279210356,0.9726995462998298
0.8947356545336701,0.8962595479959052,0.9731223536680659,0.9747334738652954
