BCA_train,BCA_test,mAUC_train,mAUC_test
0.8901429246397354,0.9183379066795084,0.9660760595171031,0.9723115690514698
0.8958530199228286,0.8808749326112899,0.9692741270511913,0.9566728452270622
0.8903176052626797,0.9223348900882565,0.9669947228582506,0.9713223936469862
0.899941243102122,0.8725541684081728,0.9677205995929419,0.96669740803334
0.895482230581451,0.8992258627269258,0.9668596047084265,0.9706232168492975
0.8958068321551668,0.8947963800904978,0.9668650942381896,0.9706800050882262
0.8865642055401092,0.9202544718845216,0.9652350351632776,0.9760191595946379
0.8926554634828908,0.9060010782193632,0.9672192067667352,0.9676406985407694
0.8928409717300575,0.8919548480498162,0.9673156048023164,0.9688550582420179
0.8889789928946555,0.9090297842955533,0.9644742336616452,0.9760664074094265
0.8889070611253459,0.9170619128096095,0.9657844897690309,0.9728426526619298
0.9060530962462217,0.853317341765251,0.9687829750374046,0.9610732522851587
0.9051572049888846,0.8496713853907334,0.969394016488276,0.9537033503546614
0.8853387153440307,0.9311081429791566,0.964596006575321,0.9756643466778123
0.8989478275091316,0.8861045993930473,0.968149085785071,0.9669387959076122
0.9005538746236833,0.8814721934495143,0.9703278801480432,0.9562323199282803
0.897696139005494,0.8892580881595764,0.9690035689515225,0.9621340565883442
0.8987157529060436,0.8745522058066353,0.9673079289253547,0.9626946700830471
0.9010533839732989,0.867652207623859,0.9701930743335333,0.9544353886132767
0.8972328226934888,0.8800514274291737,0.9654834458497641,0.9725694633738575
0.8964656514443899,0.8934380054153265,0.9669949784053257,0.9681166597006428
0.892006638923719,0.9121599520252958,0.9661099053075045,0.9729528975631031
0.8971350712048799,0.886003137739495,0.9662707012060308,0.9721487760998745
0.8954256694954782,0.8885984359761823,0.9694088476833427,0.9606280324919587
0.8996016494333291,0.8730066570959555,0.9673997176488761,0.9663727307419725
0.8928459690950832,0.8989372270378649,0.9668229289707851,0.9716649403042034
0.8927120245688637,0.9117889355309625,0.9651093533258223,0.9755272977278647
0.8981752803067474,0.8750870752996903,0.9687676706070132,0.9607708359834511
0.8949777238668096,0.9000493679090419,0.9653780847371386,0.971683415411268
0.8906320606710402,0.9109030390036769,0.9668151773761714,0.9680182267531666
