BCA_train,BCA_test,mAUC_train,mAUC_test
0.8741032001308401,0.9185641510233998,0.9708192877089049,0.9742526667757002
0.8880878718493884,0.8594753069593608,0.9743193740270281,0.9610932417452616
0.8749167105829048,0.9015325252745522,0.9716612869274988,0.9711585406482642
0.8964654242914342,0.8680223155063693,0.9731097750731433,0.9693949251000987
0.8645007632339312,0.8622768600798367,0.9721465613585565,0.9713728216031546
0.8920220096070558,0.8918924567046466,0.9708652388589046,0.9758949826455142
0.8777278798451725,0.9094822729833361,0.9707850065420051,0.977637700121754
0.8860438738362197,0.8981328027040288,0.9720436894637373,0.9708306832155168
0.8906522015664468,0.878361106568052,0.9716408620908975,0.9711786815436709
0.8862497501317487,0.9143842337676498,0.9695135084076881,0.9824656090425048
0.8713795604741742,0.8628741209180614,0.9710746928134862,0.9756027125091619
0.8853636264515075,0.8496089940455639,0.9731844232132149,0.9640363868747993
0.8927937239152689,0.8198886041905178,0.9745484577828659,0.9614901536765462
0.8864146631775972,0.9264948178839036,0.9699218820985299,0.9802781260789765
0.8908686783332426,0.8739940152767934,0.9729029523069653,0.9683859116708161
0.8974488451543731,0.8776823735363779,0.9741359622123488,0.9621516230835861
0.8664832027961015,0.8483554126006289,0.9734151159691556,0.9636057048707651
0.8996267876937615,0.8687443590349332,0.9726798881044539,0.9701072767692187
0.8996217903287357,0.8640886320546136,0.9746104421456566,0.9601546457322504
0.8809770000060574,0.8875677672984548,0.9712593019135364,0.9752559256634381
0.8816823856512022,0.8781348622241606,0.9720711181831398,0.971387662262928
0.8866205394731264,0.9022736496513959,0.970789521207,0.9773576962450102
0.8844893904426151,0.8766317153985473,0.9704869629346952,0.9751602185514304
0.8885202196417646,0.8565089922283402,0.9738431289259601,0.962725108579113
0.8919908139344709,0.8541399383355442,0.9708492908284723,0.9747961680810725
0.8858789607903711,0.8996783514147086,0.971277228067625,0.973152489293524
0.8854672081993131,0.9039830513607976,0.9701153406991465,0.9798270003089281
0.9015167002853041,0.8726980319467916,0.9741296918443002,0.9621170958343178
0.8890871177015756,0.8973716888670822,0.970715620778741,0.9762646362221131
0.8768216152695246,0.8964857923397966,0.9695670313228782,0.9698607400946169
