BCA_train,BCA_test,mAUC_train,mAUC_test
0.9991452991452991,0.82497773901034,0.999996857717446,0.8687333042577551
1.0,0.8268319128701836,1.0,0.8701239346526378
0.9991452991452991,0.8256997825389037,0.9999978562439805,0.8714022000520938
1.0,0.8038476681991918,1.0,0.8528857511493939
0.9995726495726496,0.8253287660445704,0.9999992144293616,0.8689965745334279
0.9991452991452991,0.8087496289835058,0.999996857717446,0.8565622217376293
0.9991452991452991,0.8138154427665413,0.999996857717446,0.8603615820749061
0.9991452991452991,0.8124146662063034,0.9999978562439805,0.8593109996547276
0.9991452991452991,0.8375408118143767,0.9999978562439805,0.8781556088607826
0.9995726495726496,0.8188621757012969,0.9999992144293616,0.8652103133499306
0.9987179487179487,0.8614342740494406,0.9999947849467251,0.8972250994929948
0.9991452991452991,0.8163683391181619,0.9999978562439805,0.86329026513293
0.9991452991452991,0.7918385457364905,0.9999978562439805,0.8438789093023679
0.9991452991452991,0.831487639850503,0.9999978562439805,0.8736157298878773
0.9995726495726496,0.8415568760714048,0.9999993563999588,0.882227855615524
0.9991452991452991,0.8158958609702762,0.9999978562439805,0.8629431754165985
0.9991452991452991,0.8040739125430832,0.9999978562439805,0.8560605922937602
0.9991452991452991,0.8233931199912773,0.9999978562439805,0.8675448399934581
0.9991452991452991,0.8220114242793194,0.9999978562439805,0.8665085682094894
0.9991452991452991,0.808152368145281,0.999996857717446,0.8581753105938081
0.9987179487179487,0.8398283935137231,0.9999947849467251,0.8798712951352924
0.9991452991452991,0.8445855821475949,0.9999978562439805,0.8834391866106962
0.9991452991452991,0.8104590306929075,0.9999978562439805,0.8588409444717028
0.9995726495726496,0.8170703931866229,0.9999992144293616,0.8628027948899671
0.9987179487179487,0.8141864592608745,0.9999947849467251,0.8606398444456559
0.9991452991452991,0.858343176628081,0.999996857717446,0.8937573824710606
0.9991452991452991,0.8471184890391127,0.9999978562439805,0.8853388667793345
0.9991452991452991,0.813155790583147,0.9999978562439805,0.8598668429373602
0.9995726495726496,0.7998515934022666,0.9999993563999588,0.8498886950517001
0.9991452991452991,0.8428761804381932,0.9999978562439805,0.8821571353286449
