BCA_train,BCA_test,mAUC_train,mAUC_test
0.8847156347865065,0.9108206581984044,0.9789102109796652,0.9754742953715313
0.8931289259602512,0.8362648179444778,0.9833047972432717,0.9602903317644635
0.8928558881074827,0.888063566483127,0.9813191775397213,0.9685520361990951
0.9020159824819641,0.8663753051421371,0.9806580393974086,0.965294359943545
0.9020003846456716,0.8657780443039126,0.9810055834196515,0.9682620375922998
0.8934431542156559,0.8699579615596624,0.9808941554301672,0.9729366939855956
0.90039910774319,0.8810811874950785,0.9792517449132881,0.9758669671143094
0.8922488596921623,0.8484568742541811,0.9810583302289096,0.9677927395857941
0.8931135552769146,0.8714411189251727,0.9810529069520918,0.9706283656496272
0.8920939413763652,0.904209295704689,0.980121475721892,0.97635792036926
0.8941945004755069,0.8364710728282664,0.9806725866512808,0.9743321703102001
0.9051411528466807,0.8496089940455639,0.9814468942890718,0.9646974019759279
0.9115828320824777,0.831238074469825,0.9821401840393248,0.9575049822214954
0.8868573842882843,0.9089474034902808,0.9787069942666594,0.9797084264660452
0.8954717815454881,0.8616371973565453,0.9813402175822444,0.9686097330498464
0.9021447024902022,0.855830259196666,0.9810458936045844,0.9584737138599649
0.8994000890439587,0.8526177106616512,0.9819938407476059,0.9638084767425661
0.9079835177815333,0.8396836213632812,0.9817419659785447,0.9671261213784247
0.9070104702369054,0.8356251552211864,0.9835136359919315,0.9566628504970106
0.8999201935948924,0.8882274194818489,0.9797316812498863,0.9751791479644066
0.8884584340378104,0.8663129137969676,0.9794693006566235,0.9716835668465719
0.8920167850890742,0.8760968459054923,0.9803311852235487,0.9747428628541316
0.8963676728028251,0.886147001278114,0.9786013586775457,0.977391163447152
0.9035448733092247,0.8527815636603729,0.982674977814728,0.9644299672294002
0.9040552102830629,0.8627493382277223,0.9812585277005459,0.9740211221961754
0.8929692374323842,0.877373748387214,0.9799368950159613,0.9744973862266563
0.8961100056333934,0.8891947882025842,0.9796319989611538,0.9799440597987727
0.9075149769515467,0.8211879190972033,0.9835505010237027,0.9600472781018494
0.887666124528279,0.8763430797094864,0.9787018833251558,0.9728049452712811
0.8960640450186871,0.8824195727101468,0.9792029638160485,0.973307559044625
