BCA_train,BCA_test,mAUC_train,mAUC_test
0.8760544440204256,0.9234661118077135,0.9682804559111258,0.9721496847116975
0.8912696033000781,0.8528015531204759,0.971762937875181,0.9556608030917032
0.8744063736090668,0.9121599520252958,0.9709188658858663,0.9639468886102479
0.8833605916880191,0.856961480916123,0.9703415850430379,0.965776832821482
0.8870370622762543,0.8682485598502607,0.9712020593686965,0.9667620709080667
0.8826658065141411,0.8874429846081157,0.9669334104896207,0.9701899604450986
0.8771559844203359,0.8898744298460812,0.9683935212948325,0.9725843040336307
0.8910227637548687,0.8817175186416858,0.9709953596437031,0.9666821130676553
0.8893543252951474,0.8837155560401485,0.9703637135268072,0.971323302258809
0.8785825806998734,0.8969382810275794,0.9665219513044637,0.973026192250147
0.882279419336471,0.8857959742438836,0.967775362384682,0.9740012841713762
0.8892459733352718,0.8496089940455639,0.9692648894976589,0.9568962123001811
0.9007233307286461,0.8296925257591452,0.973106784225893,0.9548471412043348
0.8763530744395379,0.9088226207999418,0.9676753488312223,0.9726058078467718
0.8839478577961923,0.8693182988363711,0.9690587103315224,0.972694548934804
0.8924023393725733,0.8632027355273281,0.9726588764560504,0.9527302270923815
0.8882469546360404,0.8531525801547063,0.971653241926984,0.9585924391381514
0.8970312623041184,0.8576835244446867,0.9693304609842083,0.9596105386856628
0.8896167626766492,0.8429976315518485,0.9734201606577138,0.9544456862139358
0.8817233489008826,0.8892771690078565,0.9657507859492268,0.9750401303555095
0.8801992282856917,0.8921810923937076,0.9707451790571033,0.9684051439543998
0.8807193328366255,0.8984214383930897,0.9688864148146129,0.9728924748768831
0.8830415932205443,0.8835517030414266,0.9684320899737715,0.9728823287115279
0.8857188179565926,0.8656532616135735,0.9713463961426401,0.9614644096748987
0.8925878476197399,0.8494642218951219,0.967712961574806,0.9709859044019215
0.8803485434952479,0.8996783514147086,0.9680955912640002,0.9762552472332771
0.8768369859528612,0.874735139653637,0.9668552130846161,0.9780705022200417
0.8899153930957616,0.8518332757879179,0.9708943617607684,0.9608388304348616
0.8866409075214886,0.8975355418658041,0.9692034162290186,0.9709977163556185
0.8812032443499488,0.8771041935464331,0.9687821232138205,0.9703111086881462
