BCA_train,BCA_test,mAUC_train,mAUC_test
0.8594655393822651,0.873501547668805,0.9603251713490462,0.9705806635289272
0.8639449199512984,0.8205091860655291,0.9665377857584184,0.947693034581766
0.852751428034915,0.8769836510446009,0.9619403045818266,0.9602588332212713
0.8604645580814965,0.8316714823093277,0.9627760665588446,0.9545029287587757
0.8381489002768238,0.8494251515867391,0.9591328076256761,0.9569961596006954
0.8330666557633247,0.8628941103781642,0.955525003483012,0.9575502613773343
0.8506606365128689,0.8719993094550147,0.9599406865773803,0.9671450507914009
0.858646804412219,0.8623792303452119,0.9610209597818121,0.9615190778195739
0.8668184805587358,0.8628941103781642,0.9611955552223979,0.9631600307716538
0.8532043710286091,0.8799066552787318,0.9572861014192516,0.9697211167445045
0.8508723430675946,0.8693416198731577,0.9590933681937402,0.9669254696008771
0.8522363208490069,0.7997892020570972,0.961573197011273,0.9425705839951056
0.864238553005385,0.8123522748611339,0.965385268449363,0.9479127672075935
0.8525711443057298,0.8984023575448097,0.9584627253357322,0.9647137569887393
0.8548934046896485,0.8183863659767274,0.9593524834632648,0.9535463119446111
0.8448783823075106,0.8032080054759007,0.9639744119767153,0.9395989690284517
0.8581366945913368,0.8425251534039627,0.9603411004500657,0.9558758412231128
0.8528745449369121,0.8078437429961172,0.9620664028663674,0.9532024023696598
0.8784496962207805,0.8491565053577809,0.9664067090382646,0.9585438284056286
0.8403474380175302,0.887115278610672,0.9584502792467001,0.9647396524256907
0.861118380005694,0.8618443608521568,0.9625501061561481,0.9580584782569191
0.8483851696378273,0.8736463198192469,0.9595071178378674,0.9679500808664523
0.858255647022479,0.8609384748647683,0.959329276002956,0.9705478020680006
0.8680127750822294,0.8591666818101972,0.964128875986601,0.9604205661257398
0.8504087996026337,0.8160597139689982,0.9591961075826685,0.9505307807398523
0.8624775875750362,0.8477781412225069,0.9591447047617317,0.9603024465887685
0.8550836831488852,0.855275400243508,0.9589729865919182,0.9699688649015368
0.8686722001126679,0.8046287714962413,0.9640999802376928,0.9478537074391079
0.8478029008946798,0.8636161539067281,0.9596731571837879,0.9613035853822529
0.8465518181322574,0.8485392550594536,0.9628976407136843,0.9631244434752585
