BCA_train,BCA_test,mAUC_train,mAUC_test
0.8862809458043334,0.9168547493139981,0.9726350064662874,0.9731261395506613
0.8963882680041433,0.8707623858934986,0.9768150372985153,0.959863132772417
0.8889425727040893,0.9202544718845216,0.9734826277205352,0.9683444183975722
0.9004043322611714,0.872924276290683,0.9763023436127618,0.9699484211355225
0.8971552121002865,0.8827281978593106,0.9755885722376686,0.9716870498585596
0.8978508301683354,0.8886998976297346,0.9738219658422529,0.97492685674826
0.887068257948839,0.9020474053075045,0.9727361463198193,0.9782714568681968
0.8926708341662275,0.8817175186416858,0.975918483511724,0.9659394743377735
0.8907809215746849,0.8843752082235428,0.9770757142446103,0.9704954054528825
0.8869707336131857,0.903385790522573,0.9733651612483115,0.979865162005488
0.8929126763464112,0.8618243713920539,0.9764267855736671,0.9776449690163368
0.8979327566676965,0.8522042922822513,0.9744212048041335,0.9655321133705259
0.910357569039355,0.8490741245525086,0.9746796196853781,0.9573244713393544
0.8889425727040893,0.9069493660918182,0.9737799804042716,0.976793448303016
0.8956057260717077,0.8788959760611071,0.9724556408136316,0.9712627281372851
0.8967072664716179,0.8695878536771521,0.9771386640074627,0.958567300877719
0.8993847183606221,0.863904789595789,0.976041420584298,0.964435721770945
0.904585309564048,0.858343176628081,0.9739890463058872,0.9690066449811311
0.9021293318068655,0.8623792303452119,0.976567232353244,0.9605565550285607
0.8922122880662924,0.9022736496513959,0.9770131998582565,0.9754830786191523
0.890260817023751,0.8968568088341299,0.9742029959960506,0.9721091000502765
0.8866771005590991,0.8982575853943677,0.975779929673445,0.9754231102388439
0.8928045515394913,0.8950650263194557,0.9722699716664547,0.9751390176088973
0.8999563866325029,0.8605874478305378,0.9778722923367679,0.9648869989762973
0.8980617038288902,0.8590418991198581,0.9739923684178645,0.9726185284122918
0.8940866028215426,0.9045803121990224,0.9720109037204626,0.9737721625567124
0.8897203444244549,0.9056300617250298,0.9759963401872952,0.9778592499712273
0.9015732613712769,0.858878046121136,0.9756283429343315,0.9586508931654217
0.8909458346205335,0.889214777662687,0.9726922395464209,0.9741322757091715
0.8944573921629201,0.903097154833512,0.9786559511045692,0.9735365292239848
