BCA_train,BCA_test,mAUC_train,mAUC_test
0.8680585085439798,0.9019026331570625,0.9712116187222494,0.9751514353038094
0.8860954375571669,0.8603612034866465,0.9740820275824262,0.9592870728767257
0.8713123989169347,0.8958070593081224,0.9710071621326937,0.9709209386565871
0.8856992828024012,0.8663129137969676,0.9717774945937597,0.9686909023726883
0.873516539763882,0.8677760817023752,0.9710965089619413,0.9724922313689146
0.8764104684196817,0.8732329014398469,0.9699635078776646,0.9744813340844525
0.868542420057303,0.9014501444692797,0.9700464565653263,0.9777580911882825
0.8720286121863018,0.8811826491486308,0.9723470427713873,0.9692548474440749
0.8762661505751512,0.8794732474392291,0.9714228236475314,0.9713822105919908
0.8678320370471327,0.9039830513607976,0.968637975734007,0.9836552847892323
0.8712920308685724,0.8810187961499089,0.9697594488057811,0.9736355679126764
0.8789589731474919,0.8522042922822513,0.9734906159328113,0.9658742057218316
0.89191365764718,0.8279831240497435,0.973912060383313,0.9630614463888737
0.8656387238244078,0.9244143996801686,0.9692951008407688,0.9808379823971602
0.8732900682670349,0.8604626651401989,0.9731163814382721,0.9683198858783552
0.8816158298351778,0.8641510233997831,0.9736377637245816,0.960154797167554
0.8846894364789475,0.864728294777905,0.9735287965587842,0.9668005354752344
0.8860232786349016,0.8592290731553666,0.9717956195066844,0.9708279573800481
0.8803181807168342,0.8519780479383597,0.9742505182873273,0.9610646204728416
0.8754368151338386,0.8867442621163386,0.9710415663407779,0.9748773374039144
0.8700615433074681,0.8769403405477112,0.9714628593559759,0.9715763506514747
0.8674046866197823,0.8784035084531187,0.9698537930000546,0.9777197780564189
0.8799320206921198,0.866004288647804,0.9702696911325543,0.9775312411031759
0.8826248432644604,0.8381380726526014,0.9741985097251753,0.9626006287593815
0.8867804551539491,0.8527191723152034,0.9714897391224021,0.9727982821179135
0.8737224160594111,0.8801952909677927,0.9706817560589265,0.9716482824207843
0.8684808616063046,0.8743250528509211,0.9695011664304275,0.9796999460890318
0.8842211228019167,0.8307032049767699,0.9741522462398614,0.9600783223391303
0.8746698710376952,0.8666015494860285,0.9708638664764639,0.9744272716809924
0.86339361972778,0.8998846062984972,0.9700891329268809,0.9712209319934338
