BCA_train,BCA_test,mAUC_train,mAUC_test
0.7458800511245586,0.7758166905934446,0.9431397535844738,0.9532281463713073
0.7654714635313501,0.7060380284334927,0.9478939703005084,0.9235503098366316
0.7597869608146007,0.7888955520422565,0.9444649260692847,0.9488574206327574
0.7705383373615123,0.7245728010079534,0.9476619808797785,0.9313377188997317
0.7527178851151212,0.7746421583770982,0.9455456157208019,0.9430471508961941
0.7637882601295075,0.759936276024157,0.9450076985922574,0.9457010545954557
0.7599568712254751,0.738786215752906,0.9420090429591671,0.952741887610775
0.7682882358998588,0.7153461508174477,0.9445622611108083,0.9471761858898642
0.7567495472084417,0.7664852471727029,0.9454360901373215,0.948623150217764
0.757949671991132,0.7593390151859323,0.9455499694857862,0.9395558099668659
0.7598953127744764,0.7523566361978835,0.9424006073312859,0.9607022357908255
0.7690142167463216,0.7364571407803159,0.9471764887604718,0.9299349736805441
0.7634174707881299,0.6842873757473332,0.9502959708365891,0.9241558996165659
0.7528672003246774,0.74214262782654,0.9425044635555797,0.953214062888053
0.7499117132178791,0.7562088474561898,0.9449538728064596,0.9444980525419931
0.7725463694900264,0.7076850387977248,0.9490071806835184,0.9188549068067141
0.7619139453742573,0.7645496011194098,0.9464654337561407,0.9387548686450176
0.7608533682240273,0.6818592620860516,0.9481108635143894,0.9220547347762089
0.7679642400673584,0.7196708402236397,0.9481453434401255,0.9313530138654164
0.7614759944756401,0.7416277477935876,0.9453501316729968,0.9374853864931825
0.7652811850721135,0.7467135510367261,0.9454492176852206,0.9387045921241527
0.7520534627196569,0.7772374566137854,0.942787713826649,0.9502262443438915
0.7589018971814862,0.7795441191614119,0.9443574164682863,0.9483644987188574
0.7590971730057485,0.772850375862424,0.9454326544488664,0.9496121741869438
0.7530427138417926,0.7487739797803582,0.9465415678551309,0.9349009915983694
0.7525735672705908,0.7666100298630418,0.9443423770496769,0.9479786415647506
0.7456488094156414,0.7703174689709061,0.9435313368860055,0.953940800911035
0.7677789589731475,0.7108966787209168,0.9472137986334479,0.9407856160691029
0.7591127708420409,0.7306293045485108,0.9442566835971337,0.9398436884794078
0.7550811087487204,0.7667114915165943,0.944372806081036,0.9483866082732136
