BCA_train,BCA_test,mAUC_train,mAUC_test
0.8023542889506744,0.8248129773997951,0.9580339457377018,0.9674944120372895
0.8162406034393986,0.7721716428307498,0.9621182410638026,0.9447953200433711
0.8064834753796483,0.8291809773028768,0.9605549176343381,0.9546707190753966
0.8123172933059538,0.7752394192153229,0.9612387048192771,0.9503761652946627
0.8084349464221895,0.8099432420481322,0.9595662533240049,0.9594960535959828
0.797910874266296,0.8386529526855536,0.9593134794078274,0.9612657265563006
0.8124716058805358,0.7816045479050441,0.9587263931290774,0.9599011430336732
0.8120908218091066,0.7724993488281936,0.9607534966411649,0.9585576090182752
0.8061282838745631,0.8093659706700104,0.9597529919830151,0.9634924312635156
0.799177327712055,0.8241342443681211,0.9579089075002877,0.9662689975588629
0.8099384718360622,0.7947024902021358,0.9595544981585467,0.9634957628401993
0.8237838230751059,0.7583716464651972,0.9623161291470558,0.9420570668798876
0.8212665140198805,0.7517793648197616,0.9628173800026653,0.9458220514031996
0.8102215044188822,0.8181625445976969,0.9574376029760066,0.9661096876192553
0.8047281130555404,0.7889346223506394,0.9601229673596346,0.9560979968138014
0.8240824534942183,0.7437081659973227,0.9622780810269737,0.9414490541350924
0.8119465039645762,0.7924782084597818,0.9601590373560608,0.9578840247869306
0.8111845572334587,0.7847971069799561,0.9596664467068878,0.9492897684251335
0.8103814200997049,0.78314676503904,0.9614360439495538,0.9547467395979089
0.802395252200355,0.8241342443681211,0.9582495044279682,0.960640601622175
0.8107366116047902,0.7872876119864071,0.9604766823705077,0.9526610211585407
0.8042695669556053,0.8120860515970367,0.9586445518120749,0.964276866137249
0.8056287745249474,0.8206330601440452,0.9587337472060186,0.9672092593602161
0.8087129816399837,0.7967829084058708,0.9622089508107846,0.9528978659736987
0.8080953527533966,0.780367624343528,0.9600147100468238,0.9558894704004556
0.8133057115339185,0.8000378588259524,0.9586369800468845,0.9633475076777699
0.8041768128320218,0.801911113534076,0.95762770160582,0.9688571783362713
0.8177187634398831,0.7820770260529297,0.9620733026373972,0.9515540290876933
0.8118587472060187,0.7758790819386142,0.9591546237741313,0.9550968580203166
0.8032499530550559,0.8129095567791528,0.959845641994827,0.9600630273734456
