BCA_train,BCA_test,mAUC_train,mAUC_test
0.807600613615851,0.8575811541793114,0.9624739152689189,0.9700563945071385
0.8215337216134523,0.7643033673154155,0.96578435726314,0.9513921447479207
0.8092172612016694,0.8014586248462932,0.9634003680635059,0.9625062845651081
0.8201589162078177,0.8088311011769552,0.9647909511348561,0.9611410953012655
0.8111687322442106,0.807327954351342,0.9630420626699862,0.9686238165331007
0.8068540375680701,0.8478596134159564,0.9628323531683295,0.9697085476142883
0.8143144978102455,0.8512784168347599,0.9614971007711087,0.9740096131130859
0.811699437266411,0.7644672203141374,0.964092749201936,0.9575110396336477
0.8180787251570384,0.8110553829193092,0.9635658205976244,0.9652540781527317
0.80402250025744,0.8395188597527365,0.9607049521615876,0.9787786137006549
0.8157049010521725,0.7737986637348792,0.9630072988030554,0.9617077662081206
0.8195716500996445,0.7748060113758201,0.965149275457789,0.9549988793787518
0.8267702787015331,0.77898592863157,0.9667116524166047,0.9589654242914342
0.8140314652274255,0.8410020171182468,0.961357590997474,0.9748562878966848
0.8115657198931472,0.7829005312350458,0.9642653854482788,0.9595213432917188
0.8169253938832252,0.7921895727707208,0.9657642731559722,0.9505286606455989
0.8233046817738526,0.8080075959948391,0.9639597322169523,0.962112855645811
0.8165546045418476,0.799666842331619,0.9637153061718973,0.9674830543895038
0.8233152822451192,0.7977902560468118,0.9664211143215397,0.9558918933653165
0.8095314894570742,0.8175028924143027,0.9620808081496423,0.9686946882552836
0.8091197368660161,0.8111177742644786,0.9635038456995403,0.9624716058805358
0.8080229666781756,0.8439059405040977,0.9623434726840999,0.9706939371361768
0.8051758315312533,0.8156487185544591,0.9618442851345049,0.9710545045945471
0.8128937317899046,0.7765778044303913,0.9659513336150031,0.951973050573334
0.8136459109439266,0.7857844651607939,0.9635192731711157,0.964114527491565
0.8207971402957228,0.8120860515970367,0.9629327642394615,0.9616096361312522
0.8046763221816375,0.8124561594795471,0.9606987622435442,0.9730514819458831
0.8238665824686376,0.7200018777977673,0.9658682334920375,0.9487870032164859
0.8048050421898756,0.8260698904214142,0.9625733704046957,0.9646969476700163
0.8095314894570742,0.8064420578240563,0.9635361960663166,0.9652068303379431
